pond_id,granule_id,orbit_direction,date,time_jst,rain_7d_mm,layer,band,band_label,scene_flag,band_area_m2,sampled_pixels,positive_pixels,positive_ratio,min_db,p10_db,p25_db,median_db,p75_db,p90_db,max_db,mean_db,baseline_median_db,delta_from_baseline_db
27,NISAR_L2_PR_GCOV_030_024_A_018_4005_DHDH_A_20260907T202858_20260907T202933_P05023_N_F_J_001,ASCENDING,2026-09-08,2026-09-08 05:28,82.200000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-18.255448,-11.912713,-9.143886,-6.171980,-3.719277,-0.917414,7.443398,-6.481361,-6.544273,0.372294
27,NISAR_L2_PR_GCOV_030_024_A_018_4005_DHDH_A_20260907T202858_20260907T202933_P05023_N_F_J_001,ASCENDING,2026-09-08,2026-09-08 05:28,82.200000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-25.640014,-18.931239,-16.011233,-13.192392,-9.910782,-8.200947,-0.103271,-13.207443,-13.192392,0.000000
27,NISAR_L2_PR_GCOV_030_024_A_018_4005_DHDH_A_20260907T202858_20260907T202933_P05023_N_F_J_001,ASCENDING,2026-09-08,2026-09-08 05:28,82.200000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-14.832720,-10.336941,-8.345354,-6.142369,-3.733496,-1.356425,5.234364,-6.007189,-6.730669,0.588301
27,NISAR_L2_PR_GCOV_030_024_A_018_4005_DHDH_A_20260907T202858_20260907T202933_P05023_N_F_J_001,ASCENDING,2026-09-08,2026-09-08 05:28,82.200000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-24.778756,-18.247879,-15.085345,-12.046206,-9.732244,-7.890110,-3.296352,-12.598917,-12.661904,0.615698
27,NISAR_L2_PR_GCOV_030_024_A_018_4005_DHDH_A_20260907T202858_20260907T202933_P05023_N_F_J_001,ASCENDING,2026-09-08,2026-09-08 05:28,82.200000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-14.416972,-10.430860,-8.602635,-6.690471,-4.746894,-2.824858,7.333274,-6.532293,-7.047429,0.356958
27,NISAR_L2_PR_GCOV_030_024_A_018_4005_DHDH_A_20260907T202858_20260907T202933_P05023_N_F_J_001,ASCENDING,2026-09-08,2026-09-08 05:28,82.200000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-24.917194,-18.108016,-15.450340,-12.780712,-10.665939,-8.766225,-2.703323,-13.157333,-13.115293,0.334582
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HHHH,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-18.498909,-14.244133,-12.533740,-9.822381,-6.010248,-2.701537,3.138345,-9.189747,-10.388130,0.565749
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HVHV,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-25.793861,-22.447873,-20.793401,-17.489383,-13.120691,-10.310413,-4.562416,-16.800725,-17.489383,0.000000
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HHHH,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-18.306396,-15.793168,-14.572911,-13.338544,-11.678702,-10.711652,-1.941934,-13.112361,-13.338544,0.000000
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HVHV,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-26.173775,-23.609428,-22.779840,-20.863140,-19.558376,-18.136685,-4.596895,-20.872694,-21.327731,0.464591
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HHHH,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-21.141437,-16.214940,-14.979451,-13.572661,-12.419856,-11.095722,-7.140548,-13.601312,-13.797462,0.224801
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HVHV,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-27.182081,-24.018443,-22.941111,-21.230213,-20.252225,-19.074918,-17.507252,-21.507077,-21.906236,0.676022
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-17.995641,-11.036242,-8.391508,-5.635541,-3.294724,-1.029419,6.101354,-5.825076,-6.544273,0.908732
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-25.386514,-18.851052,-16.290209,-13.387348,-10.575444,-8.594682,-2.991323,-13.549113,-13.192392,-0.194956
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-22.088071,-10.714953,-8.348513,-6.199721,-3.982332,-1.759376,6.295350,-6.190131,-6.730669,0.530948
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-24.357706,-18.385583,-15.158047,-12.171804,-10.140312,-8.132187,-2.916750,-12.694940,-12.661904,0.490101
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-14.610943,-10.086055,-8.595615,-6.606431,-4.790656,-2.886156,7.415323,-6.496046,-7.047429,0.440998
27,NISAR_L2_PR_GCOV_031_024_A_018_4005_DHDH_A_20260919T202858_20260919T202933_P05023_F_F_J_001,ASCENDING,2026-09-20,2026-09-20 05:28,42.800000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-23.141222,-17.650841,-15.557230,-12.608565,-10.287317,-8.660191,-4.761796,-12.907683,-13.115293,0.506728
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HHHH,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-19.650639,-16.992366,-15.420738,-12.785310,-8.704348,-5.593566,-1.232148,-11.991063,-12.911675,0.126364
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HVHV,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-25.899153,-22.583119,-20.692560,-17.932017,-14.563014,-10.874602,-6.837361,-17.389079,-18.074864,0.142847
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HHHH,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-22.895705,-18.977845,-17.248061,-16.029315,-14.938054,-13.749327,-8.084230,-16.008017,-16.138435,0.109120
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HVHV,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-25.793222,-23.571267,-22.259513,-21.140930,-19.732633,-18.246114,-13.056334,-20.954225,-21.192117,0.051187
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HHHH,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-20.956877,-18.790774,-17.718640,-16.659435,-15.845257,-14.604174,-12.912934,-16.745760,-16.611756,-0.047678
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HVHV,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-27.328402,-23.732321,-22.564814,-21.372030,-20.498894,-19.113517,-17.672256,-21.508354,-21.451101,0.079071
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-18.995410,-13.959890,-9.823653,-6.111537,-3.399091,-0.351196,6.252906,-6.671207,-6.184095,0.072557
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-23.542341,-17.576582,-14.633996,-12.157248,-9.478539,-7.476137,-1.509927,-12.268317,-12.384040,0.226792
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-17.837353,-12.512351,-9.831502,-7.204785,-4.593077,-2.077690,2.518581,-7.285659,-7.234208,0.029422
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-22.146278,-17.872802,-15.286825,-12.488545,-9.715375,-7.527398,0.127145,-12.545457,-12.739498,0.250953
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-18.116851,-10.927579,-9.004341,-7.033558,-4.832090,-2.728342,7.919734,-6.875912,-7.206057,0.172498
27,NISAR_L2_PR_GCOV_024_003_D_072_4005_DHDH_A_20260626T100219_20260626T100254_P05023_N_F_J_001,DESCENDING,2026-06-26,2026-06-26 19:02,266.000000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-24.843612,-16.279612,-13.925432,-11.728176,-9.570264,-7.740955,-0.059148,-11.861156,-12.252274,0.524099
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HHHH,inside_0_20,内側0–20 m,common_shift,17985.035764,183,183,1.000000,-16.647463,-10.141144,-7.906934,-5.449171,-3.013371,1.243910,6.568377,-5.091783,-12.911675,7.462503
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HVHV,inside_0_20,内側0–20 m,common_shift,17985.035764,183,183,1.000000,-22.610879,-14.654849,-12.587980,-10.302744,-7.859702,-4.918347,1.040504,-10.134142,-18.074864,7.772120
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HHHH,inside_20_40,内側20–40 m,common_shift,12060.295974,120,120,1.000000,-11.181021,-8.586220,-6.838195,-5.405671,-3.486436,-1.984599,3.872381,-5.240345,-16.138435,10.732764
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HVHV,inside_20_40,内側20–40 m,common_shift,12060.295974,120,120,1.000000,-18.095862,-12.393711,-11.689125,-10.554641,-9.071389,-7.716863,-5.967055,-10.445412,-21.192117,10.637476
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HHHH,inside_core,内側40 m以上,common_shift,8509.437294,88,88,1.000000,-13.400604,-8.732541,-7.252687,-5.907633,-4.626529,-2.931535,1.652390,-5.840562,-16.611756,10.704123
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HVHV,inside_core,内側40 m以上,common_shift,8509.437294,88,88,1.000000,-15.111521,-13.059768,-11.890247,-10.518337,-9.332537,-7.912876,-5.923679,-10.535727,-21.451101,10.932764
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HHHH,outside_0_20,外側0–20 m,common_shift,20861.924188,205,205,1.000000,-22.163028,-13.048953,-8.818363,-5.175123,-2.603705,1.581660,8.032810,-5.692129,-6.184095,1.008972
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HVHV,outside_0_20,外側0–20 m,common_shift,20861.924188,205,205,1.000000,-25.416729,-18.755094,-13.893084,-10.658944,-6.944034,-3.923506,1.416107,-10.773159,-12.384040,1.725096
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HHHH,outside_20_50,外側20–50 m,common_shift,35807.175654,355,355,1.000000,-24.650067,-12.219034,-8.016281,-5.382924,-3.021271,-0.917619,7.547676,-5.982124,-7.234208,1.851284
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HVHV,outside_20_50,外側20–50 m,common_shift,35807.175654,355,355,1.000000,-30.760980,-16.784077,-13.226360,-10.560292,-8.008610,-5.488894,-1.576342,-10.968101,-12.739498,2.179206
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HHHH,outside_50_100,外側50–100 m,common_shift,71968.696664,722,709,0.981994,-23.046697,-11.184905,-8.240535,-5.800245,-3.735692,-1.703103,3.822266,-6.277245,-7.206057,1.405811
27,NISAR_L2_PR_GCOV_025_003_D_072_4005_DHDH_A_20260708T100219_20260708T100253_P05023_N_F_J_001,DESCENDING,2026-07-08,2026-07-08 19:02,165.100000,HVHV,outside_50_100,外側50–100 m,common_shift,71968.696664,722,709,0.981994,-25.368834,-15.913610,-12.908845,-10.684616,-8.479444,-6.728958,-1.341859,-11.088096,-12.252274,1.567659
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HHHH,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-21.947683,-17.778618,-16.004151,-13.038039,-9.025238,-6.670153,0.839309,-12.555210,-12.911675,-0.126364
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HVHV,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-25.745095,-23.196080,-21.251894,-18.217711,-14.659204,-11.713350,-8.044710,-17.867468,-18.074864,-0.142847
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HHHH,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-22.386023,-19.720859,-18.570762,-16.816587,-15.244016,-13.196929,-7.808851,-16.639669,-16.138435,-0.678152
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HVHV,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-26.207802,-23.891559,-22.651990,-21.700527,-20.321821,-19.318353,-13.546954,-21.556968,-21.192117,-0.508410
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HHHH,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-22.406429,-19.594270,-18.439178,-17.264615,-15.646270,-14.484152,-12.829978,-17.183167,-16.611756,-0.652859
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HVHV,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-26.638154,-23.932951,-23.032380,-21.530173,-20.606001,-19.907704,-18.513407,-21.845427,-21.451101,-0.079071
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-16.673956,-13.283025,-10.098845,-7.008361,-3.998685,-1.887311,4.404061,-7.169976,-6.184095,-0.824267
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-29.562823,-18.460620,-15.533545,-12.725437,-10.300213,-8.282198,-4.026900,-13.058478,-12.384040,-0.341398
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-17.457842,-13.305034,-11.137318,-7.623363,-5.262317,-3.063881,2.669618,-8.010110,-7.234208,-0.389155
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-26.112639,-18.953391,-16.591759,-13.498440,-10.864198,-8.851035,-3.414483,-13.726502,-12.739498,-0.758942
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-18.490929,-12.760012,-10.292719,-7.968393,-5.780073,-3.697867,6.899331,-8.020114,-7.206057,-0.762336
27,NISAR_L2_PR_GCOV_028_003_D_072_4005_DHDH_A_20260813T100217_20260813T100251_P05023_N_F_J_001,DESCENDING,2026-08-13,2026-08-13 19:02,18.600000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-23.376261,-18.793765,-15.714302,-12.460173,-10.327773,-8.477306,0.957528,-13.087021,-12.252274,-0.207898
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HHHH,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-24.371425,-17.707293,-16.131282,-13.570639,-8.507395,-5.521068,-0.361014,-12.391008,-12.911675,-0.658964
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HVHV,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-26.285078,-22.774863,-20.831253,-18.781401,-15.205906,-12.103323,-6.784102,-18.015424,-18.074864,-0.706536
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HHHH,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-20.968121,-18.919046,-17.958829,-16.412161,-15.135010,-13.700895,-7.223671,-16.316542,-16.138435,-0.273727
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HVHV,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-28.017363,-23.989537,-22.862282,-21.484001,-19.951186,-19.077656,-8.129602,-21.450131,-21.192117,-0.291884
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HHHH,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-22.827168,-19.337964,-18.328937,-17.283764,-15.858112,-14.874542,-13.488672,-17.236847,-16.611756,-0.672008
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HVHV,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-27.075636,-24.147449,-22.932492,-21.924142,-20.713548,-19.708045,-18.481466,-21.901614,-21.451101,-0.473041
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-18.701851,-13.518351,-10.260980,-6.931878,-3.982947,-2.175156,3.243297,-7.233834,-6.184095,-0.747784
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-26.851984,-19.075627,-16.752850,-13.594548,-11.164526,-9.023082,-4.070287,-13.859217,-12.384040,-1.210508
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-17.966694,-13.123609,-10.853800,-8.186187,-5.678989,-3.156767,3.437905,-8.163251,-7.234208,-0.951979
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-28.178350,-19.559247,-16.927741,-13.563247,-10.952609,-8.501710,-4.178456,-13.998316,-12.739498,-0.823749
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-18.585099,-12.798862,-10.418353,-8.069653,-5.791247,-3.845814,5.555294,-8.085180,-7.206057,-0.863596
27,NISAR_L2_PR_GCOV_029_003_D_072_4005_DHDH_A_20260825T100216_20260825T100251_P05023_N_F_J_001,DESCENDING,2026-08-25,2026-08-25 19:02,0.500000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-24.642559,-18.019893,-15.669644,-12.945373,-10.550079,-8.783805,1.072924,-13.204641,-12.252274,-0.693098
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HHHH,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-21.251705,-17.064777,-15.817946,-13.147704,-8.480087,-4.985406,0.447138,-12.002342,-12.911675,-0.236029
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HVHV,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-26.957711,-23.058644,-21.214367,-18.769919,-13.801667,-11.044795,-5.808631,-17.684371,-18.074864,-0.695055
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HHHH,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-20.488603,-19.011770,-17.694073,-16.247554,-14.836845,-13.587420,-5.595518,-16.088264,-16.138435,-0.109120
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HVHV,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-27.282192,-23.993923,-22.857692,-21.243304,-19.920037,-18.588713,-12.620968,-21.207449,-21.192117,-0.051187
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HHHH,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-21.827196,-18.331100,-17.586902,-16.564078,-15.389900,-14.596279,-12.393114,-16.495902,-16.611756,0.047678
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HVHV,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-27.103714,-24.623423,-22.816717,-21.938655,-20.488782,-19.321661,-17.795580,-21.893609,-21.451101,-0.487554
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-19.350596,-13.086242,-10.054582,-6.256652,-3.143465,-0.862219,7.537734,-6.507558,-6.184095,-0.072557
